Result,idx,Date,Source
明报 + 习近平 + 储君,937,2023-05-05T02:36:32Z,https://botanwang.com/articles/202305/%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%86%8E%E6%81%B6%E5%82%A8%E5%90%9B%7C%E4%B8%80%E8%AF%AD%E9%81%93%E7%A0%B4%E5%A4%A9%E6%9C%BA%EF%BC%9F.html
痛苦 + 习近,25,2023-05-05T23:37:25Z,https://www.voachinese.com/a/7081003.html
习近平 + 北京之春,0,2023-05-08T16:52:22Z,https://botanwang.com/articles/202305/%E4%B9%A0%E8%BF%91%E5%B9%B3%E7%9A%84%E8%87%AA%E6%89%BE%E8%8B%A6%E5%90%83.html
习近平 + 铁血镇压,53,2023-05-08T16:53:03Z,https://www.rfa.org/mandarin/pinglun/yujie/yj2-05012023075017.html
异见人士 + 习近平,1377,2023-05-08T16:55:08Z,https://www.rfa.org/mandarin/pinglun/yujie/yj2-05012023075017.html
八九 + 学潮,1212,2023-05-08T20:05:05Z,https://www.rfa.org/mandarin/pinglun/wangdan/wd-05082023115442.html
侵犯 + 习近,790,2023-05-09T07:09:05Z,https://botanwang.com/articles/202305/%E5%86%8D%E8%AE%BA%E4%B8%AD%E5%85%B1%E5%A4%96%E4%BA%A4%E6%88%98%E7%8B%BC%E6%92%92%E9%87%8E%E7%9A%84%E5%86%85%E5%9C%A8%E9%80%BB%E8%BE%91.html
習近平 + 不敢打 + 台灣,739,2023-05-09T14:39:32Z,https://www.rfa.org/cantonese/commentaries/lj/com-05092023080715.html
习近平 + 不敢打 + 台湾,741,2023-05-09T14:46:10Z,https://botanwang.com/articles/202305/%E4%B8%AD%E5%9B%BD%E7%9A%84%E2%80%9C%E5%8F%8D%E5%8A%A8%E2%80%9D%E4%B8%8E%E4%B8%96%E7%95%8C%E7%A7%A9%E5%BA%8F%E7%9A%84%E5%8D%81%E5%AD%97%E8%B7%AF%E5%8F%A3.html
大大 + 阅兵,984,2023-05-10T03:39:24Z,https://boxun.com/archives/255918
罪己诏 + 包帝,954,2023-05-10T15:07:22Z,https://chinadigitaltimes.net/chinese/695802.html
包帝 + 中共,960,2023-05-10T15:07:54Z,https://chinadigitaltimes.net/chinese/695802.html
总书记 + 个人崇拜,431,2023-05-11T03:34:48Z,https://botanwang.com/articles/202305/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E6%84%8F%E8%A7%81%E7%BB%88%E4%BA%8E%E7%BB%9F%E4%B8%80%E4%BA%86%EF%BC%8C%E9%9B%84%E5%AE%89%E5%8F%88%E8%A6%81%E5%A4%A7%E5%B9%B2%E5%BF%AB%E4%B8%8A%E4%BA%86.html
習近平 + 習家軍,206,2023-05-11T12:54:30Z,https://www.rfa.org/cantonese/news/xi-05112023064109.html
无限总书记,3915,2023-05-12T00:55:16Z,http://politics.people.com.cn/n1/2023/0512/c1001-32684312.html
外交困境 + 习近平,2076,2023-05-13T14:46:44Z,https://botanwang.com/articles/202305/%E4%B9%A0%E8%BF%91%E5%B9%B3%E5%B0%86%E6%94%BE%E5%87%BA%E6%9B%B4%E5%A4%9A%E7%9A%84%E2%80%9C%E5%8D%A2%E6%B2%99%E9%87%8E%E2%80%9D.html
习远平 + 巡视陕西,753,2023-05-15T01:37:05Z,https://botanwang.com/articles/202305/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E4%B8%AD%E7%BE%8E%E8%BD%AF%E5%AE%9E%E5%8A%9B%E5%A4%A7%E6%AF%94%E6%8B%BC%7C%E7%9C%8B%E7%9C%8B%E8%B0%81%E6%9B%B4%E6%9C%89%E9%AD%85%E5%8A%9B%EF%BC%9F.html
远平亲王 + 巡视陕西,754,2023-05-15T01:37:44Z,https://botanwang.com/articles/202305/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E4%B8%AD%E7%BE%8E%E8%BD%AF%E5%AE%9E%E5%8A%9B%E5%A4%A7%E6%AF%94%E6%8B%BC%7C%E7%9C%8B%E7%9C%8B%E8%B0%81%E6%9B%B4%E6%9C%89%E9%AD%85%E5%8A%9B%EF%BC%9F.html
北京六四,152,2023-05-15T18:44:16Z,https://www.rfa.org/mandarin/Xinwen/1-05152023104923.html
共匪 + 总书记,942,2023-05-16T05:30:19Z,https://botanwang.com/articles/202305/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E8%84%9A%E8%B8%A9%E4%B8%A4%E5%8F%AA%E8%88%B9%EF%BC%8C%E7%BB%93%E6%9E%9C%E8%88%B9%E7%BF%BB%E4%BA%86.html
侮辱 + 習近,129,2023-05-17T17:19:04Z,https://www.rfa.org/cantonese/news/house-05172023103008.html
足球 + 郝,190,2023-05-17T18:46:34Z,https://www.rfa.org/mandarin/Xinwen/1-05172023111542.html
尊子漫畫 + 污,1107,2023-05-18T18:27:20Z,https://www.rfa.org/cantonese/commentaries/tym/com-05182023084404.html
撸 + 习 + 近 + 平,1847,2023-05-18T21:06:09Z,https://www.rfa.org/mandarin/yataibaodao/kejiaowen/hx1-05182023095751.html
习近平 + 浙江旧部,1455,2023-05-19T07:33:50Z,https://botanwang.com/articles/202305/%E4%B9%A0%E8%BF%91%E5%B9%B3%E7%A7%98%E5%AE%9A%E8%A5%BF%E5%AE%89%E4%B8%BA%E2%80%9C%E6%88%98%E6%97%B6%E9%99%AA%E9%83%BD%E2%80%9D%EF%BC%9F.html
富平 + 仲勋,1742,2023-05-19T07:34:16Z,https://botanwang.com/articles/202305/%E4%B9%A0%E8%BF%91%E5%B9%B3%E7%A7%98%E5%AE%9A%E8%A5%BF%E5%AE%89%E4%B8%BA%E2%80%9C%E6%88%98%E6%97%B6%E9%99%AA%E9%83%BD%E2%80%9D%EF%BC%9F.html
尊子漫画 + 污,1108,2023-05-19T15:28:04Z,https://botanwang.com/articles/202305/%E5%B0%8A%E5%AD%90%E6%94%BF%E6%B2%BB%E6%BC%AB%E7%94%BB%E6%97%A0%E7%96%BE%E8%80%8C%E5%BF%A0%7C%E5%AE%98%E5%91%98%E7%85%BD%E5%8A%A8%E5%B8%82%E6%B0%91%E4%B8%8D%E6%BB%A1%E6%94%BF%E5%BA%9C.html
内涵总书记,140,2023-05-20T14:56:35Z,http://politics.people.com.cn/n1/2023/0520/c1001-32690830.html
习近平 + 亲戚,3518,2023-05-21T02:28:18Z,http://politics.people.com.cn/n1/2023/0521/c1001-32690874.html
习近平 + 万邦来朝,87,2023-05-21T14:13:44Z,https://botanwang.com/articles/202305/%E5%8A%B3%E5%91%BD%E4%BC%A4%E8%B4%A2%E6%91%86%E9%98%94%E8%87%AA%E5%97%A8%EF%BC%8C%E4%B8%AD%E4%BA%9A%E5%B3%B0%E4%BC%9A%E5%BC%84%E5%B7%A7%E5%8F%8D%E6%8B%99.html
败家子 + 习近平,126,2023-05-21T14:14:32Z,https://botanwang.com/articles/202305/%E5%8A%B3%E5%91%BD%E4%BC%A4%E8%B4%A2%E6%91%86%E9%98%94%E8%87%AA%E5%97%A8%EF%BC%8C%E4%B8%AD%E4%BA%9A%E5%B3%B0%E4%BC%9A%E5%BC%84%E5%B7%A7%E5%8F%8D%E6%8B%99.html
习近 + 风流,1062,2023-05-21T14:15:02Z,https://botanwang.com/articles/202305/%E5%8A%B3%E5%91%BD%E4%BC%A4%E8%B4%A2%E6%91%86%E9%98%94%E8%87%AA%E5%97%A8%EF%BC%8C%E4%B8%AD%E4%BA%9A%E5%B3%B0%E4%BC%9A%E5%BC%84%E5%B7%A7%E5%8F%8D%E6%8B%99.html
近平 + 风流,1063,2023-05-21T14:15:46Z,https://botanwang.com/articles/202305/%E5%8A%B3%E5%91%BD%E4%BC%A4%E8%B4%A2%E6%91%86%E9%98%94%E8%87%AA%E5%97%A8%EF%BC%8C%E4%B8%AD%E4%BA%9A%E5%B3%B0%E4%BC%9A%E5%BC%84%E5%B7%A7%E5%8F%8D%E6%8B%99.html
个人崇拜 + 习近平,1525,2023-05-23T08:09:49Z,https://botanwang.com/articles/202305/%E9%AB%98%E8%B0%83%E5%AD%A6%E4%B9%A0%E4%B9%A0%E9%80%89%E7%9A%84%E5%A5%A5%E7%A7%98.html
习近平 + 全面掌权,1508,2023-05-23T18:15:39Z,https://www.rfa.org/mandarin/yataibaodao/zhengzhi/hx2-05232023094804.html
习帝 + 一手好牌打得稀烂,192,2023-05-24T02:28:20Z,https://botanwang.com/articles/202305/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E4%B8%80%E7%94%9F%E4%B8%8D%E5%B9%B8%E9%81%87%E5%88%B0%E4%B8%A4%E4%B8%AA%E4%BC%9F%E5%A4%A7%E9%A2%86%E8%A2%96.html
习近平败家,2612,2023-05-24T02:36:00Z,https://botanwang.com/articles/202305/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E4%B8%80%E7%94%9F%E4%B8%8D%E5%B9%B8%E9%81%87%E5%88%B0%E4%B8%A4%E4%B8%AA%E4%BC%9F%E5%A4%A7%E9%A2%86%E8%A2%96.html
习近平 + 接班人 + 华日,2,2023-05-24T11:07:39Z,https://www.rfi.fr/cn/%E4%B8%AD%E5%9B%BD/20230524-%E8%B0%81%E6%98%AF%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%8E%A5%E7%8F%AD%E4%BA%BA
近平 + 太監,847,2023-05-24T18:22:35Z,https://www.rfa.org/cantonese/commentaries/wp/com-05242023082353.html
段子 + 習近,1059,2023-05-24T18:24:06Z,https://www.rfa.org/cantonese/commentaries/wp/com-05242023082353.html
習近平 + 個人崇拜,1190,2023-05-24T18:26:10Z,https://www.rfa.org/cantonese/commentaries/wp/com-05242023082353.html
潜在接班人 + 习近平,1864,2023-05-24T18:42:26Z,https://botanwang.com/articles/202305/%E8%B0%81%E6%98%AF%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%8E%A5%E7%8F%AD%E4%BA%BA%EF%BC%9F.html
近平 + 皇上,424,2023-05-24T20:15:45Z,https://chinadigitaltimes.net/chinese/696224.html
皇帝梦 + 中亚,430,2023-05-24T20:16:35Z,https://chinadigitaltimes.net/chinese/696224.html
习总 + 绑架中国,44,2023-05-25T02:50:20Z,https://botanwang.com/articles/202305/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E9%9A%8F%E4%BE%BF%E5%B0%B1%E8%83%BD%E5%8F%96%E6%B8%AF%E4%BA%BA%E5%99%A8%E5%AE%98%EF%BC%9F%7C%E5%90%93%E6%AD%BB%E9%A6%99%E6%B8%AF%E5%AE%9D%E5%AE%9D%E4%BB%AC%E4%BA%86.html
不行 + 习近平,1411,2023-05-25T02:50:47Z,https://botanwang.com/articles/202305/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E9%9A%8F%E4%BE%BF%E5%B0%B1%E8%83%BD%E5%8F%96%E6%B8%AF%E4%BA%BA%E5%99%A8%E5%AE%98%EF%BC%9F%7C%E5%90%93%E6%AD%BB%E9%A6%99%E6%B8%AF%E5%AE%9D%E5%AE%9D%E4%BB%AC%E4%BA%86.html
段子 + 习近,1061,2023-05-25T06:00:36Z,https://botanwang.com/articles/202305/%E5%9C%A8%E7%8E%8B%E6%B0%94%E5%B7%B2%E7%BB%88%E7%9A%84%E5%BA%9F%E9%83%BD%EF%BC%8C%E4%B9%A0%E8%BF%91%E5%B9%B3%E6%A2%A6%E5%9B%9E%E5%94%90%E6%9C%9D.html
习近平 + 中共接班 + 接班人,0,2023-05-25T23:10:47Z,https://www.voachinese.com/a/7109480.html
避讳 + 包帝,1062,2023-05-26T02:56:44Z,https://botanwang.com/articles/202305/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E9%A2%82%E5%9C%A3%E6%98%AF%E4%B8%80%E9%97%A8%E5%A4%A7%E5%AD%A6%E9%97%AE%7C%E8%94%A1%E5%A5%87%E6%88%90%E6%96%B0%E9%80%A0%E7%A5%9E%E8%BF%90%E5%8A%A8%E9%A2%86%E5%86%9B%E4%BA%BA%E7%89%A9.html
文革 + 習總,2,2023-05-26T09:20:38Z,https://www.rfa.org/cantonese/news/cancel-05262023030530.html
领袖 + 周锋锁 + 六四,605,2023-05-26T23:36:32Z,https://www.rfa.org/mandarin/zhuanlan/teahouse/tea-05262023155444.html
丁薛祥 + 接 + 李强,4188,2023-05-26T23:55:20Z,https://www.rfa.org/mandarin/zhuanlan/yehuazhongnanhai/gx-05262023143937.html
灭亡习近平,789,2023-05-27T12:18:12Z,https://botanwang.com/articles/202305/%E8%94%A1%E5%A5%87%E6%8D%A7%E4%B9%A0%7C%E4%B9%A0%E5%88%86%E5%BE%97%E6%B8%85%E8%AF%9A%E5%BF%83%E8%AF%9A%E6%84%8F%E8%BF%98%E6%98%AF%E7%94%A8%E5%BF%83%E9%99%A9%E6%81%B6%E5%90%97%EF%BC%9F.html
习近平 + 喜欢被吹捧,792,2023-05-27T12:19:01Z,https://botanwang.com/articles/202305/%E8%94%A1%E5%A5%87%E6%8D%A7%E4%B9%A0%7C%E4%B9%A0%E5%88%86%E5%BE%97%E6%B8%85%E8%AF%9A%E5%BF%83%E8%AF%9A%E6%84%8F%E8%BF%98%E6%98%AF%E7%94%A8%E5%BF%83%E9%99%A9%E6%81%B6%E5%90%97%EF%BC%9F.html
习近 + 羞辱,156,2023-05-27T19:54:20Z,https://www.rfi.fr/cn/%E6%AC%A7%E6%B4%B2/20230527-%E5%8D%B3%E5%B0%86%E5%8D%B8%E4%BB%BB%E8%8B%B1%E5%9B%BD%E6%83%85%E6%8A%A5%E6%80%BB%E7%9B%91%E4%B8%8E%E8%AE%B0%E8%80%85%E5%8D%88%E9%A4%90%E8%B0%88%E4%B8%AD%E4%BF%84%E5%8F%8A%E5%85%B6%E4%BB%96
近平 + 羞辱,157,2023-05-27T19:54:42Z,https://www.rfi.fr/cn/%E6%AC%A7%E6%B4%B2/20230527-%E5%8D%B3%E5%B0%86%E5%8D%B8%E4%BB%BB%E8%8B%B1%E5%9B%BD%E6%83%85%E6%8A%A5%E6%80%BB%E7%9B%91%E4%B8%8E%E8%AE%B0%E8%80%85%E5%8D%88%E9%A4%90%E8%B0%88%E4%B8%AD%E4%BF%84%E5%8F%8A%E5%85%B6%E4%BB%96
六四 + 維園,0,2023-05-28T13:46:23Z,https://www.voacantonese.com/a/hong-kong-june-4th-vigil-likely-cancelled-for-fourth-year/7112498.html
北京之春 + 六四,840,2023-05-29T04:08:55Z,https://boxun.com/archives/263025
李强 + 习近平 + 大秘,2225,2023-05-29T20:48:02Z,https://www.rfa.org/mandarin/zhuanlan/yehuazhongnanhai/gx-05292023135452.html
腿脚不好 + 习近平,1750,2023-05-30T00:06:03Z,http://politics.people.com.cn/n1/2023/0530/c1001-40001637.html
手撕 + 习近平,492,2023-05-30T05:08:57Z,http://politics.people.com.cn/n1/2023/0530/c1001-40002195.html
習近平 + 威脅,781,2023-05-30T14:43:25Z,https://www.rfa.org/cantonese/commentaries/lj/com-05302023082334.html
反共反習,950,2023-05-30T14:43:43Z,https://www.rfa.org/cantonese/commentaries/lj/com-05302023082334.html
近平 + 素质,1857,2023-05-30T16:12:41Z,https://chinadigitaltimes.net/chinese/696590.html
近平 + 高壓,130,2023-05-30T16:41:49Z,https://www.rfa.org/cantonese/news/student-05302023102738.html
报复 + 习近平,160,2023-05-30T18:22:05Z,https://botanwang.com/articles/202305/%E5%85%AD%E5%9B%9B%E5%89%8D%E8%A5%BF%E5%AE%89%E7%BF%BB%E8%AF%91%E5%AD%A6%E9%99%A2%E5%A4%84%E5%88%86%E5%8F%8D%E5%B0%81%E6%A0%A1%E7%94%9F%E3%80%80%E5%90%84%E5%9C%B0%E5%AF%B9%E7%99%BD%E7%BA%B8%E8%BF%90%E5%8A%A8%E5%8F%82%E4%B8%8E%E8%80%85%E7%A7%8B%E5%90%8E%E7%AE%97%E8%B4%A6.html
維尼 + 领导,301,2023-05-30T21:12:42Z,https://www.rfa.org/mandarin/pinglun/tengbiao/tb2-05302023133004.html
六四 + 5月35日,72,2023-05-31T13:37:35Z,https://www.rfa.org/cantonese/news/htm/tw-64drama-05312023064542.html
5月35日 + 六四,78,2023-05-31T13:38:23Z,https://www.rfa.org/cantonese/news/htm/tw-64drama-05312023064542.html
真善忍 + 法 + 轮 + 功,3205,2023-05-31T15:00:03Z,https://botanwang.com/articles/202305/%E4%B8%AD%E5%85%B1%E7%89%B9%E5%8A%A1%E8%90%BD%E7%BD%91%7C%E6%98%A8%E6%97%A5%E5%BA%A7%E4%B8%8A%E5%AE%BE%E4%BB%8A%E6%97%A5%E9%98%B6%E4%B8%8B%E5%9B%9A.html
四通橋勇士,116,2023-05-31T18:03:47Z,https://www.rfa.org/cantonese/news/bridge-05312023113053.html
坦克人 + 四通橋,876,2023-05-31T18:07:39Z,https://www.rfa.org/cantonese/news/bridge-05312023113053.html
國賊 + 習近平,1158,2023-05-31T18:09:43Z,https://www.rfa.org/cantonese/news/bridge-05312023113053.html
被迫下台 + 总书记,2481,2023-05-31T22:20:22Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/wy-05312023133148.html
人选之人,992,2023-06-01T05:42:28Z,https://botanwang.com/articles/202306/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E8%B5%96%E6%B8%85%E5%BE%B7%E6%83%B3%E8%B7%9F%E4%B9%A0%E8%BF%91%E5%B9%B3%E5%92%8C%E5%B9%B3%E7%9B%B8%E5%A4%84%7C%E5%8F%AF%E6%98%AF%E4%B9%A0%E5%8F%AA%E6%83%B3%E8%AE%A9%E5%8F%B0%E6%B9%BE%E4%BA%BA%E8%87%A3%E6%9C%8D.html
选之人 + 造浪,993,2023-06-01T05:42:59Z,https://botanwang.com/articles/202306/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E8%B5%96%E6%B8%85%E5%BE%B7%E6%83%B3%E8%B7%9F%E4%B9%A0%E8%BF%91%E5%B9%B3%E5%92%8C%E5%B9%B3%E7%9B%B8%E5%A4%84%7C%E5%8F%AF%E6%98%AF%E4%B9%A0%E5%8F%AA%E6%83%B3%E8%AE%A9%E5%8F%B0%E6%B9%BE%E4%BA%BA%E8%87%A3%E6%9C%8D.html
造浪者,996,2023-06-01T05:43:14Z,https://botanwang.com/articles/202306/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E8%B5%96%E6%B8%85%E5%BE%B7%E6%83%B3%E8%B7%9F%E4%B9%A0%E8%BF%91%E5%B9%B3%E5%92%8C%E5%B9%B3%E7%9B%B8%E5%A4%84%7C%E5%8F%AF%E6%98%AF%E4%B9%A0%E5%8F%AA%E6%83%B3%E8%AE%A9%E5%8F%B0%E6%B9%BE%E4%BA%BA%E8%87%A3%E6%9C%8D.html
總書記 + 宗教中國化,608,2023-06-01T08:44:16Z,https://www.rfa.org/cantonese/news/surrender-06012023021812.html
習近平 + 宗教中國化,611,2023-06-01T08:45:12Z,https://www.rfa.org/cantonese/news/surrender-06012023021812.html
六四 + 絕食,1,2023-06-01T10:03:15Z,https://www.rfa.org/cantonese/news/mother-06012023033748.html
禁食 + 六四,834,2023-06-01T10:03:47Z,https://www.rfa.org/cantonese/news/mother-06012023033748.html
內幕 + 六四,506,2023-06-01T17:49:57Z,https://www.rfa.org/mandarin/yataibaodao/gangtai/hx1-06012023112223.html
接班人 + 总书记,1209,2023-06-02T13:43:39Z,http://politics.people.com.cn/n1/2023/0602/c1001-40005206.html
德國之聲 + 六四 + 天安,19,2023-06-02T13:43:56Z,https://boxun.com/archives/264494
六四運動,211,2023-06-02T13:44:22Z,https://boxun.com/archives/264494
罢免 + 习近平,847,2023-06-02T16:44:57Z,https://botanwang.com/articles/202306/64%E5%BF%8C%E6%97%A5%E4%B8%B4%E8%BF%91%7C%E5%8C%97%E4%BA%AC%E5%BC%BA%E8%BF%AB%E6%97%85%E6%B8%B8%E5%BC%82%E8%AE%AE%E4%BA%BA%E5%A3%AB%7C%E5%8A%A0%E7%B4%A7%E9%A9%B1%E8%B5%B6%E4%BA%BA%E6%9D%83%E5%BE%8B%E5%B8%88.html
王超华 + 六四 + 运动,934,2023-06-02T17:49:32Z,https://botanwang.com/articles/202306/%E4%B8%89%E5%8D%81%E5%9B%9B%E5%B9%B4%E5%90%8E%E5%86%8D%E5%9B%9E%E9%A6%96%7C%E5%85%AD%E5%9B%9B%E5%AD%A6%E7%94%9F%E2%80%9C%E6%B2%A1%E6%83%B3%E5%88%B0%E2%80%9D%E4%BB%80%E4%B9%88%EF%BC%9F.html
近平 + 民怨沸騰,400,2023-06-02T19:09:00Z,https://www.rfa.org/cantonese/news/war-06022023115750.html
运动 + 国殇之柱 + 六四,1380,2023-06-02T22:25:46Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/tj-06022023141911.html
习近平 + 彭立发,1117,2023-06-03T06:09:38Z,https://botanwang.com/articles/202306/%E7%BA%AA%E5%BF%B5%E5%85%AD%E5%9B%9B%E4%BA%8B%E4%BB%B634%E5%91%A8%E5%B9%B4%EF%BC%8Ccecc%E4%B8%BB%E5%B8%AD%E6%8F%90%E5%90%8D%E5%BD%AD%E7%AB%8B%E5%8F%91%E3%80%81%E5%BC%A0%E5%B1%95%E3%80%81%E6%9D%8E%E5%BA%B7%E6%A2%A6%E8%A7%92%E9%80%90%E8%AF%BA%E8%B4%9D%E5%B0%94%E5%92%8C%E5%B9%B3%E5%A5%96.html
總書記 + 強行連任,52,2023-06-03T12:55:37Z,https://www.voacantonese.com/a/beijing-escalates-security-measures-by-driving-away-dissidents-and-rights-lawyers-prior-to-34th-anniversary-of-tiananmen-massacre-20230602/7121464.html
習近平 + 強行連任,55,2023-06-03T12:56:11Z,https://www.voacantonese.com/a/beijing-escalates-security-measures-by-driving-away-dissidents-and-rights-lawyers-prior-to-34th-anniversary-of-tiananmen-massacre-20230602/7121464.html
习主席 + 千金,1030,2023-06-03T15:28:24Z,http://politics.people.com.cn/n1/2023/0603/c1001-40005590.html
近平 + 民怨沸腾,437,2023-06-03T16:56:47Z,https://botanwang.com/articles/202306/%E6%97%85%E7%BE%8E%E2%80%9C%E6%88%98%E7%8B%BC%E5%AD%A6%E8%80%85%E2%80%9D%E6%9D%8E%E6%AF%85%EF%BC%9A%E6%AD%A6%E7%BB%9F%E5%8F%B0%E6%B9%BE%E7%89%BA%E7%89%B214%E4%BA%BF%E4%B8%AD%E5%9B%BD%E4%BA%BA%E6%98%AF%E2%80%9C%E5%B0%8F%E8%8F%9C%E4%B8%80%E7%A2%9F%E2%80%9D.html
四通桥 + 反习横幅,55,2023-06-03T22:58:02Z,https://www.rfa.org/mandarin/Xinwen/7-06032023160525.html
当年六四 + 运动,94,2023-06-04T02:39:40Z,https://boxun.com/archives/264906
反修例運動 + 六四,1080,2023-06-04T02:46:05Z,https://boxun.com/archives/264990
六四歌曲,3265,2023-06-04T07:18:44Z,https://chinadigitaltimes.net/chinese/696770.html
六四 + Tiananmen,1911,2023-06-04T10:26:37Z,https://chinadigitaltimes.net/chinese/696696.html
絕食 + 六四,5,2023-06-04T10:43:34Z,https://www.rfa.org/cantonese/news/htm/hk-chow-06042023041938.html
人選之人,1864,2023-06-04T12:34:11Z,https://boxun.com/archives/265224
关于六四 + 图片,20,2023-06-04T17:21:24Z,https://boxun.com/archives/265276
国殇之柱 + 六四 + 天安,358,2023-06-04T21:02:31Z,https://botanwang.com/articles/202306/%E5%8F%B0%E6%B9%BE%E6%88%90%E5%8D%8E%E4%BA%BA%E7%A4%BE%E4%BC%9A%E5%94%AF%E4%B8%80%E8%83%BD%E5%85%AC%E5%BC%80%E6%82%BC%E5%BF%B5%E5%85%AD%E5%9B%9B%E4%B9%8B%E5%9C%B0.html
六四 + 刘晓波,141,2023-06-04T21:02:55Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/ec-06042023112812.html
刘晓波 + 六四,1518,2023-06-04T21:03:18Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/ec-06042023112812.html
打倒 + 共产党 + 习近平,687,2023-06-04T22:57:01Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/sc-06042023154458.html
共产党 + 打倒 + 习近平,689,2023-06-04T22:57:42Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/sc-06042023154458.html
六四北京,192,2023-06-05T02:42:08Z,https://boxun.com/archives/265335
德国之声 + 天安 + 六四,22,2023-06-05T04:30:15Z,https://boxun.com/archives/265333
习帝 + 效仿慈禧,20,2023-06-05T07:39:57Z,https://botanwang.com/articles/202306/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E5%BE%AE%E5%8D%9A%E5%85%AB%E5%9B%BD%E8%81%94%E5%86%9B%E7%BA%AA%E5%BF%B5%E5%85%AD%E5%9B%9B%7C%E4%BC%B0%E8%AE%A1%E4%B9%A0%E5%B8%9D%E6%B0%94%E5%BE%97%E6%83%B3%E6%95%88%E4%BB%BF%E6%85%88%E7%A6%A7%E6%89%93%E5%8C%85%E5%AE%A3%E6%88%98.html
北京 + 大纪元 + 六四,12,2023-06-05T23:34:47Z,https://botanwang.com/articles/202306/%E5%A4%9A%E5%9B%BD%E4%BD%BF%E9%A6%86%E5%BE%AE%E5%8D%9A%E5%BF%86%E2%80%9C%E5%85%AD%E5%9B%9B%E2%80%9D%7C%E5%8C%97%E4%BA%AC%E9%9A%BE%E5%A0%AA.html
呆 + 习近,803,2023-06-05T23:55:23Z,https://botanwang.com/articles/202306/%E4%B8%AD%E5%85%B1%E6%96%87%E5%AD%97%E7%8B%B1%E9%A3%8E%E6%9A%B4%E6%AD%A3%E5%9C%A8%E5%8A%A0%E5%A4%A7%EF%BC%9A%E2%80%9C%E4%BD%9C%E9%A3%8E%E8%8D%92%E5%94%90%E3%80%81%E6%80%8E%E8%83%BD%E6%89%93%E4%BB%97%EF%BC%9F%E2%80%9D.html
習近下,1427,2023-06-06T04:52:23Z,https://www.rfa.org/cantonese/news/flag-06052023110147.html
习近平 + 敌对势力,762,2023-06-06T09:32:40Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/jw-06052023132749.html
魏京生 + 八九 + 民运,904,2023-06-06T09:33:28Z,https://www.rfa.org/mandarin/yataibaodao/renquanfazhi/jw-06052023132749.html
习主席 + 治大国如烙大饼,7,2023-06-07T02:05:31Z,https://botanwang.com/articles/202306/%E3%80%96%E5%85%B2%E6%9C%9D%E6%B5%AE%E4%B8%96%E7%BB%98%E3%80%97%E4%B9%A0%E4%B8%BB%E5%B8%AD%E6%B2%BB%E5%A4%A7%E5%9B%BD%E5%A6%82%E7%83%99%E5%A4%A7%E9%A5%BC%7C%E5%8F%88%E5%8F%88%E5%8F%88%E7%BF%BB%E9%9D%A2%E5%84%BF%E4%BA%86.html
习近平 + 专制统治,188,2023-06-08T09:04:25Z,https://chinadigitaltimes.net/chinese/696947.html
愚 + 习近平,1262,2023-06-08T11:45:53Z,http://politics.people.com.cn/n1/2023/0608/c1001-40009426.html
